ISO2,ISO3,COUNTRY,REGION,LDC,LLDC,SIDS,YEAR,POP,POP_RANK,POP_PERCENTILE,PIP,PIP_RANK,PIP_PERCENTILE,IP,IP_1,IP_2,IP_3,IP_4,IP_5,IP_6,PEP,PEP_RANK,PEP_PERCENTILE,EP,EP_1,EP_2,EP_3,EP_4,POP_R,POP_R_RANK,POP_R_PERCENTILE,PARTY_CODE,PARTY_NAME
VE,VEN,Venezuela,South America,0,0,0,2011,76.77000362578744,1.0,1.0,93.36324444444443,1.0,1.0,94.68888888888888,95.73333333333332,88.4,96.7,95.8,96.5,95.0,60.17676280713046,1.0,1.0,61.03119960155219,64.89981464232721,47.9932901907357,77.66666666666667,53.565026906479154,0.986,1.0,1.0,PSUV,United Socialist Party of Venezuela
AR,ARG,Argentina,South America,0,0,0,2012,41.13316509358707,5.0,0.8095238095238095,41.66254166666667,6.0,0.7727272727272727,47.80555555555557,33.333333333333336,59.7,27.5,48.4,37.9,80.0,40.60378852050746,3.0,0.9047619047619048,46.59069250775383,47.16246207518145,37.707910554154246,53.1,48.39239740167963,0.8714999999999999,5.0,0.8260869565217391,FPV-PJ,Front for Victory
BB,BRB,Barbados,Caribbean,0,0,1,2012,20.78771551753264,10.0,0.5714285714285714,13.263599999999997,11.0,0.5454545454545454,17.54444444444444,13.966666666666663,18.5,23.700000000000003,15.0,14.099999999999998,20.0,28.31183103506529,6.0,0.7619047619047619,37.44951195114456,26.40530244580786,35.056236492385416,54.73333333333333,33.60317553305163,0.756,9.0,0.6521739130434783,DLP,Democratic Labour Party
BO,BOL,Bolivia,South America,0,1,0,2012,47.42879193626443,3.0,0.9047619047619048,63.01471000000001,3.0,0.9090909090909092,69.18611111111112,61.46666666666667,71.15,58.1,70.3,64.1,90.0,31.84287387252885,4.0,0.8571428571428571,34.96143376430484,58.37846553054575,27.317438692098097,25.73333333333333,28.416497501242176,0.9108,3.0,0.9130434782608696,MAS,Movement for Socialism
BR,BRA,Brazil,South America,0,0,0,2012,23.77491770906753,9.0,0.6190476190476191,22.51209722222222,10.0,0.5909090909090909,33.852777777777774,12.166666666666664,59.05,8.899999999999991,55.1,17.9,50.0,25.03773819591284,7.0,0.7142857142857143,37.65073412919224,53.68550748921151,31.430760348052942,38.06666666666667,27.42000201283781,0.665,12.0,0.5217391304347826,PT,Workers' Party
CL,CHL,Chile,South America,0,0,0,2012,1.8247676127818735,21.0,0.0476190476190476,0.8489722222222224,22.0,0.0454545454545454,6.530555555555556,3.233333333333339,16.25,1.7000000000000028,4.5,3.5000000000000004,10.0,2.800563003341525,20.0,0.0952380952380952,21.542792333396346,35.469095575819786,18.86622708745105,14.800000000000002,17.03584667031454,0.13,22.0,0.0869565217391304,RN,National Renewal
CO,COL,Colombia,South America,0,0,0,2012,11.911545558159542,13.0,0.4285714285714285,12.324444444444444,13.0,0.4545454545454545,30.811111111111117,17.566666666666666,47.7,16.60000000000001,30.4,22.6,50.0,11.49864667187464,14.0,0.3809523809523809,28.7466166796866,31.97759022658831,19.36731905989246,37.1,26.541557432265638,0.4,15.0,0.391304347826087,Partido-U,Social Party of National Unity
CR,CRI,Costa Rica,Central America,0,0,0,2012,6.923793923512147,16.0,0.2857142857142857,5.748300000000001,21.0,0.0909090909090909,17.74166666666667,4.800000000000007,30.65,5.1000000000000085,14.3,6.6000000000000005,45.0,8.099287847024291,15.0,0.3333333333333333,24.99780199698855,38.78209550918149,20.372097789337204,25.53333333333333,15.303681356102167,0.324,16.0,0.3478260869565217,PLN,National Liberation Party
NA,CUB,Cuba,Caribbean,0,0,1,2012,,,,,,,,89.39999999999999,,92.2,60.5,85.0,,,,,,,,,,0.7912,7.0,0.7391304347826086,PCC,Communist Party of Cuba
DO,DOM,Dominican Republic,Caribbean,0,0,1,2012,6.596198926129851,18.0,0.1904761904761904,9.729745370370368,15.0,0.3636363636363636,74.65277777777779,69.26666666666667,73.35,84.8,76.7,73.8,70.0,3.462652481889335,19.0,0.1428571428571428,26.567666101452705,46.646237204041086,11.267155072426696,28.3,20.057272129343037,0.1303333333333333,21.0,0.1304347826086956,PLD,Dominican Liberation Party
EC,ECU,Ecuador,South America,0,0,0,2012,55.60697123866412,2.0,0.9523809523809524,69.97855347222223,2.0,0.9545454545454546,72.68611111111112,72.46666666666667,69.15,77.6,63.3,73.6,80.0,41.235389005106015,2.0,0.9523809523809524,42.83083770979592,54.54620562824882,22.268596730245235,64.39999999999999,30.108548480689585,0.96275,2.0,0.9565217391304348,PAIS,PAIS Alliance
SV,SLV,El Salvador,Central America,0,0,0,2012,28.76280762126152,7.0,0.7142857142857143,39.45981666666667,7.0,0.7272727272727273,51.71666666666667,41.6,63.0,39.2,62.0,44.5,60.0,18.06579857585636,8.0,0.6666666666666666,23.67732447687596,47.39286170466914,9.298949476668518,15.966666666666669,22.050820059499507,0.763,8.0,0.6956521739130435,FMLN,Farabundo Martí National Liberation Front
GT,GTM,Guatemala,Central America,0,0,0,2012,8.356745921736536,15.0,0.3333333333333333,11.591955555555554,14.0,0.4090909090909091,55.730555555555554,42.23333333333333,70.25,25.200000000000003,72.5,54.2,70.0,5.121536287917517,17.0,0.238095238095238,24.622770614988063,51.21992473212714,8.287636239782017,24.23333333333333,14.750188154709754,0.208,18.0,0.2608695652173913,PP,Patriotic Party
GY,GUY,Guyana,South America,0,0,1,2012,,,,8.708333333333334,16.0,0.3181818181818182,63.333333333333336,50.1,72.1,62.0,71.2,54.6,70.0,,,,,38.20406492237685,,47.53333333333333,28.06315710323328,0.1375,20.0,0.1739130434782608,PPP,People's Progressive Party
HT,HTI,Haiti,Haiti,1,0,1,2012,46.107638378476246,4.0,0.8571428571428571,61.65573222222223,4.0,0.8636363636363636,69.21388888888889,61.133333333333326,80.85,21.200000000000003,83.7,78.4,90.0,30.559544534730268,5.0,0.8095238095238095,34.3057302814664,51.063583665190265,12.628031335149863,48.0,25.53130612552544,0.8908,4.0,0.8695652173913043,FL,Lavalas Family
HN,HND,Honduras,Central America,0,0,0,2012,3.952614747432689,20.0,0.0952380952380952,5.868888888888881,20.0,0.1363636363636363,73.3611111111111,64.06666666666666,78.69999999999999,74.1,81.39999999999999,71.89999999999999,70.0,2.036340605976497,21.0,0.0476190476190476,25.454257574706247,47.6504182417494,8.475000000000001,21.96666666666667,23.724945390408912,0.0799999999999999,23.0,0.0434782608695652,PNH,National Party of Honduras
JM,JAM,Jamaica,Caribbean,0,0,1,2012,6.778901683840276,17.0,0.238095238095238,7.362030000000002,17.0,0.2727272727272727,27.950000000000003,13.300000000000002,42.6,15.900000000000006,18.2,17.7,60.0,6.195773367680551,16.0,0.2857142857142857,23.522298282765945,32.06305258493057,13.191189097698883,22.53333333333333,26.301618115101,0.2634,17.0,0.3043478260869565,PNP,People's National Party
MX,MEX,Mexico,Central America,0,0,0,2012,5.229002904245309,19.0,0.1428571428571428,6.191988888888888,19.0,0.1818181818181818,43.605555555555554,35.233333333333334,57.4,34.2,45.8,39.0,50.0,4.2660169196017295,18.0,0.1904761904761904,30.04237267325162,36.81814809728879,19.268426430517717,37.833333333333336,26.249582831866626,0.142,19.0,0.217391304347826,PAN,National Action Party
NI,NIC,Nicaragua,Central America,0,0,0,2012,37.577649209144106,6.0,0.7619047619047619,57.435927777777785,5.0,0.8181818181818182,84.83888888888889,88.63333333333333,79.4,82.2,83.8,90.0,85.0,17.719370640510427,9.0,0.6190476190476191,26.17336874521481,48.08230984558888,13.712992910541312,25.33333333333333,17.564838891395723,0.677,11.0,0.5652173913043478,FSLN,Sandinista National Liberation Front
PA,PAN,Panama,Central America,0,0,0,2012,24.944404217329243,8.0,0.6666666666666666,33.13643944444445,8.0,0.6818181818181818,46.16388888888889,36.23333333333333,56.15,29.200000000000003,48.3,47.1,60.0,16.75236899021404,10.0,0.5714285714285714,23.33849120954868,38.66264979452552,16.97070844686648,17.400000000000002,20.320606596802712,0.7178,10.0,0.6086956521739131,CD,Democratic Change
PY,PRY,Paraguay,South America,0,1,0,2012,,,,,,,54.65833333333333,32.1,78.25,22.39999999999999,78.5,46.7,70.0,,,,25.109029940010352,46.47430424521633,11.390155252405592,19.53333333333333,23.038326929086143,,,,,
PE,PER,Peru,South America,0,0,0,2012,19.607296941989333,11.0,0.5238095238095238,24.589,9.0,0.6363636363636364,30.58333333333333,18.8,44.5,12.099999999999994,24.0,24.1,60.0,14.625593883978665,12.0,0.4761904761904761,18.19103716912769,32.476255600451495,9.00274368869664,18.166666666666668,13.118482720695958,0.804,6.0,0.782608695652174,PNP,Peruvian Nationalist Party
SR,SUR,Suriname,South America,0,0,1,2012,,,,,,,29.819444444444443,17.966666666666665,41.75,16.799999999999997,20.5,21.9,60.0,,,,35.718265683112506,48.14888012850785,28.22608540968128,31.83333333333333,34.66476386092755,,,,,
TT,TTO,Trinidad y Tobago,Caribbean,0,0,1,2012,13.058050151379248,12.0,0.4761904761904761,12.45207152777778,12.0,0.5,27.202777777777783,15.566666666666672,42.35,16.60000000000001,20.7,18.0,50.0,13.664028774980714,13.0,0.4285714285714285,29.850417859051262,37.51037324029625,36.68317438692098,19.96666666666667,25.24145714232113,0.45775,14.0,0.4347826086956521,UNC,United National Congress
UY,URY,Uruguay,South America,0,0,0,2012,10.985243732126998,14.0,0.3809523809523809,6.332211111111111,18.0,0.2272727272727272,12.588888888888889,7.433333333333337,17.9,10.700000000000005,4.8,4.7,30.0,15.638276353142883,11.0,0.5238095238095238,31.090012630502752,36.13952275758021,37.84352861035422,32.2,18.1769991540766,0.503,13.0,0.4782608695652174,FA/EP,Broad Front / Progressive Encounter
VE,VEN,Venezuela,South America,0,0,0,2012,77.25360414055939,1.0,1.0,93.28107777777778,1.0,1.0,94.60555555555555,95.73333333333332,87.9,96.7,95.8,96.5,95.0,61.226130503341,1.0,1.0,62.09546704192799,67.01086159656175,47.9932901907357,77.86666666666666,55.51104971374786,0.986,1.0,1.0,PSUV,United Socialist Party of Venezuela
AR,ARG,Argentina,South America,0,0,0,2013,42.5058115698599,5.0,0.8181818181818182,43.68477777777778,6.0,0.782608695652174,50.09722222222223,34.53333333333334,61.15,29.200000000000003,52.3,38.4,85.0,41.32684536194201,3.0,0.9090909090909092,47.393171286630746,47.95445648947955,39.250019153228166,53.2,49.16820950381528,0.872,5.0,0.8333333333333334,FPV-PJ,Front for Victory
BB,BRB,Barbados,Caribbean,0,0,1,2013,21.411540847819545,11.0,0.5454545454545454,13.2258,12.0,0.5217391304347826,17.494444444444444,13.966666666666663,18.5,23.700000000000003,15.0,13.8,20.0,29.597281695639094,6.0,0.7727272727272727,39.14984351275013,32.95348612745354,35.71779028642458,55.96666666666667,31.96143097045571,0.756,8.0,0.7083333333333334,DLP,Democratic Labour Party
BO,BOL,Bolivia,South America,0,1,0,2013,46.039650581618815,3.0,0.9090909090909092,60.01821666666668,5.0,0.8260869565217391,66.58333333333334,57.9,68.9,55.8,65.8,61.1,90.0,32.06108449657096,4.0,0.8636363636363636,35.56809906431214,58.68018367593246,27.317438692098097,27.53333333333333,28.741440555884687,0.9014,3.0,0.9166666666666666,MAS,Movement for Socialism
BR,BRA,Brazil,South America,0,0,0,2013,23.887456145715085,10.0,0.5909090909090909,22.37899583333333,11.0,0.5652173913043478,33.08055555555556,11.333333333333329,58.55,6.599999999999994,55.1,16.900000000000002,50.0,25.39591645809684,7.0,0.7272727272727273,37.540157365996805,54.32168022486754,29.59310245695529,38.53333333333333,27.712513448831068,0.6765,11.0,0.5833333333333334,PT,Workers' Party
CL,CHL,Chile,South America,0,0,0,2013,2.043853296296154,22.0,0.0454545454545454,1.0344,23.0,0.0434782608695652,7.183333333333334,3.200000000000003,17.2,2.799999999999997,6.4,3.5000000000000004,10.0,3.053306592592308,20.0,0.1363636363636363,21.203518004113253,35.178869511309095,17.418946612044365,15.133333333333336,17.082922559766217,0.144,21.0,0.1666666666666666,RN,National Renewal
CO,COL,Colombia,South America,0,0,0,2013,12.223547151666926,14.0,0.4090909090909091,12.795749999999998,13.0,0.4782608695652174,31.594444444444445,18.76666666666667,48.2,18.10000000000001,30.4,24.1,50.0,11.651344303333854,15.0,0.3636363636363636,28.768751366256435,31.886877109034643,23.18682402371684,33.766666666666666,26.234637665607597,0.4049999999999999,16.0,0.375,Partido-U,Social Party of National Unity
CR,CRI,Costa Rica,Central America,0,0,0,2013,7.1706772917900565,17.0,0.2727272727272727,6.192900000000001,20.0,0.1739130434782608,19.11388888888889,5.13333333333334,33.15,5.6000000000000085,14.3,6.5,50.0,8.148454583580113,16.0,0.3181818181818182,25.14955118388924,39.75930258515715,20.56603298401277,24.866666666666664,15.406202499720358,0.324,17.0,0.3333333333333333,PLN,National Liberation Party
NA,CUB,Cuba,Caribbean,0,0,1,2013,,,,,,,,88.76666666666667,,92.8,60.5,83.8,,,,,,,,,,0.791,7.0,0.75,PCC,Communist Party of Cuba
DO,DOM,Dominican Republic,Caribbean,0,0,1,2013,6.596882335913461,19.0,0.1818181818181818,9.59938888888889,17.0,0.3043478260869565,73.27777777777779,69.66666666666667,71.5,87.7,69.0,71.8,70.0,3.594375782938033,19.0,0.1818181818181818,27.43798307586285,48.00293585796337,11.420601324328508,29.03333333333333,21.295061787826175,0.131,22.0,0.125,PLD,Dominican Liberation Party
EC,ECU,Ecuador,South America,0,0,0,2013,57.46017269835736,2.0,0.9545454545454546,72.39533333333334,2.0,0.9565217391304348,75.33333333333334,76.60000000000001,69.30000000000001,84.8,65.60000000000001,75.7,80.0,42.52501206338137,2.0,0.9545454545454546,44.25079298999102,60.00607422440447,22.268596730245235,64.36666666666666,30.361834338647697,0.961,2.0,0.9583333333333334,PAIS,PAIS Alliance
SV,SLV,El Salvador,Central America,0,0,0,2013,26.583830777635512,7.0,0.7272727272727273,34.4968962962963,7.0,0.7391304347826086,46.077777777777776,38.766666666666666,55.6,36.2,45.2,40.7,60.0,18.670765258974725,8.0,0.6818181818181818,24.93868912596802,48.62731830182147,11.92218461701745,16.8,22.405253585033144,0.7486666666666667,9.0,0.6666666666666666,FMLN,Farabundo Martí National Liberation Front
GT,GTM,Guatemala,Central America,0,0,0,2013,8.992244717759542,16.0,0.3181818181818182,12.50125,14.0,0.4347826086956521,55.56111111111111,36.266666666666666,76.80000000000001,20.39999999999999,80.60000000000001,49.3,70.0,5.483239435519082,18.0,0.2272727272727272,24.36995304675148,49.61432854159278,8.600987738419619,24.83333333333333,14.431162573660169,0.225,19.0,0.25,PP,Patriotic Party
GY,GUY,Guyana,South America,0,0,1,2013,,,,11.325572222222222,16.0,0.3478260869565217,62.57222222222222,50.53333333333333,71.5,62.4,68.0,53.0,70.0,,,,,38.611717434072,,48.03333333333333,28.147824017093143,0.181,20.0,0.2083333333333333,PPP,People's Progressive Party
HT,HTI,Haiti,Haiti,1,0,1,2013,45.0640619401862,4.0,0.8636363636363636,60.03758833333333,4.0,0.8695652173913043,67.74722222222222,61.633333333333326,79.25,21.200000000000003,76.5,77.9,90.0,30.090535547039064,5.0,0.8181818181818182,33.954565049694274,52.27535909344544,9.61553133514987,48.6,25.327369770181782,0.8862,4.0,0.875,FL,Lavalas Family
HN,HND,Honduras,Central America,0,0,0,2013,2.703213680349437,21.0,0.0909090909090909,4.0008888888888885,22.0,0.0869565217391304,71.44444444444444,59.26666666666667,77.69999999999999,71.5,81.39999999999999,68.8,70.0,1.405538471809986,22.0,0.0454545454545454,25.098901282321176,46.05747615921454,8.475000000000001,22.03333333333333,23.829795636736836,0.056,24.0,0.0416666666666666,PNH,National Party of Honduras
JM,JAM,Jamaica,Caribbean,0,0,1,2013,6.98251230762678,18.0,0.2272727272727272,7.793457777777777,18.0,0.2608695652173913,28.155555555555555,13.733333333333334,42.6,15.900000000000006,18.2,18.5,60.0,6.171566837475782,17.0,0.2727272727272727,22.29612296775933,30.872248312810715,12.162476658219164,21.3,24.84976690000746,0.2768,18.0,0.2916666666666667,PNP,People's National Party
MX,MEX,Mexico,Central America,0,0,0,2013,3.7192327438530617,20.0,0.1363636363636363,4.860411111111112,21.0,0.1304347826086956,53.41111111111112,42.46666666666666,68.80000000000001,44.8,67.60000000000001,46.8,50.0,2.578054376595012,21.0,0.0909090909090909,28.33026787467046,36.15161211330845,17.610286103542236,37.43333333333333,22.125839948497838,0.091,23.0,0.0833333333333333,PRI,Institutional Revolutionary Party
NI,NIC,Nicaragua,Central America,0,0,0,2013,39.22670799067846,6.0,0.7727272727272727,60.580444444444446,3.0,0.9130434782608696,89.08888888888889,93.93333333333334,80.7,94.7,86.4,93.8,85.0,17.872971536912484,9.0,0.6363636363636364,26.28378167193012,48.76385183857611,13.7125,25.6,17.058774849144385,0.68,10.0,0.625,FSLN,Sandinista National Liberation Front
PA,PAN,Panama,Central America,0,0,0,2013,24.0317654944628,8.0,0.6818181818181818,33.03644055555556,9.0,0.6521739130434783,48.91388888888889,38.93333333333333,57.65,28.700000000000003,48.3,49.9,70.0,15.027090433370038,11.0,0.5454545454545454,22.249171503361023,37.31695239846068,13.308208446866487,18.03333333333333,20.338191834783597,0.6754,12.0,0.5416666666666666,CD,Democratic Change
PY,PRY,Paraguay,South America,0,1,0,2013,23.985927728033737,9.0,0.6363636363636364,33.72512777777778,8.0,0.6956521739130435,62.68611111111111,46.86666666666667,78.75,41.5,79.5,59.5,70.0,14.246727678289693,13.0,0.4545454545454545,26.480906465222475,47.63406512765531,16.150508130511867,20.066666666666663,22.072385936056055,0.538,13.0,0.5,PLRA,Authentic Radical Liberal Party
PE,PER,Peru,South America,0,0,0,2013,20.75300920308964,12.0,0.5,26.68163333333333,10.0,0.6086956521739131,33.18611111111111,20.966666666666665,47.95,13.700000000000005,29.9,26.6,60.0,14.824385072845944,12.0,0.5,18.43828989159943,33.28350904197756,8.926929251897953,18.566666666666663,12.976054605855552,0.804,6.0,0.7916666666666666,PNP,Peruvian Nationalist Party
SR,SUR,Suriname,South America,0,0,1,2013,,,,,,,30.794444444444448,18.96666666666667,45.9,16.200000000000003,21.8,21.9,60.0,,,,37.00939071881334,48.1756464409666,30.83858540968128,34.43333333333333,34.58999769127214,,,,,
TT,TTO,Trinidad y Tobago,Caribbean,0,0,1,2013,12.852054198158037,13.0,0.4545454545454545,12.269434722222222,15.0,0.391304347826087,27.602777777777774,15.566666666666672,44.35,16.60000000000001,20.7,18.4,50.0,13.43467367409385,14.0,0.4090909090909091,30.22423773699404,39.34756999193045,34.46832425068119,22.1,24.98105670536451,0.4445,15.0,0.4166666666666667,UNC,United National Congress
UY,URY,Uruguay,South America,0,0,0,2013,11.098794316705048,15.0,0.3636363636363636,6.502247222222223,19.0,0.217391304347826,13.030555555555557,7.533333333333336,18.25,10.700000000000005,6.5,5.2,30.0,15.695341411187872,10.0,0.5909090909090909,31.453590002380505,36.86607979858872,38.31069847327069,32.5,18.13758173766261,0.499,14.0,0.4583333333333333,FA/EP,Broad Front / Progressive Encounter
VE,VEN,Venezuela,South America,0,0,0,2013,78.45679300222636,1.0,1.0,94.03153333333334,1.0,1.0,95.36666666666667,97.1,88.9,96.7,96.8,97.7,95.0,62.8820526711194,1.0,1.0,63.774901289167744,70.11328158579387,52.093290190735694,77.56666666666666,55.32636671347476,0.986,1.0,1.0,PSUV,United Socialist Party of Venezuela
AR,ARG,Argentina,South America,0,0,0,2014,42.46105303712092,5.0,0.8181818181818182,42.9331111111111,6.0,0.782608695652174,49.92222222222222,34.13333333333333,61.4,28.0,52.3,38.7,85.0,41.98899496313073,2.0,0.9545454545454546,48.82441274782643,49.02685745922769,43.3084314606241,53.333333333333336,49.62902873812058,0.86,5.0,0.8333333333333334,FPV-PJ,Front for Victory
BB,BRB,Barbados,Caribbean,0,0,1,2014,21.67315746051009,11.0,0.5454545454545454,13.2195,14.0,0.4347826086956521,17.48611111111111,13.966666666666663,18.55,23.700000000000003,15.0,13.7,20.0,30.12681492102018,5.0,0.8181818181818182,39.85028428706373,33.94780200166172,35.71779028642458,55.13333333333333,34.60221152683526,0.756,8.0,0.7083333333333334,DLP,Democratic Labour Party
BO,BOL,Bolivia,South America,0,1,0,2014,45.79034143946487,3.0,0.9090909090909092,59.58064444444444,5.0,0.8260869565217391,66.79444444444444,58.06666666666666,69.2,55.8,66.5,61.2,90.0,32.0000384344853,4.0,0.8636363636363636,35.87448254987141,60.72329080685571,27.317438692098097,26.666666666666668,28.79053403386515,0.892,3.0,0.9166666666666666,MAS,Movement for Socialism
BR,BRA,Brazil,South America,0,0,0,2014,24.722594284710148,8.0,0.6818181818181818,22.860711111111108,11.0,0.5652173913043478,33.227777777777774,11.566666666666665,58.6,6.599999999999994,55.1,17.5,50.0,26.584477458309184,7.0,0.7272727272727273,38.64022886382149,54.11907489940042,31.294320307944552,40.03333333333333,29.114186914607643,0.688,10.0,0.625,PT,Workers' Party
CL,CHL,Chile,South America,0,0,0,2014,7.190296179810811,19.0,0.1818181818181818,3.698265277777777,23.0,0.0434782608695652,7.330555555555555,3.0333333333333314,17.55,2.299999999999997,7.399999999999999,3.7,10.0,10.682327081843844,17.0,0.2727272727272727,21.174087377292064,35.98846508339143,18.36125378812625,15.300000000000002,15.04663063765058,0.5045,15.0,0.4166666666666667,PS,Socialist Party of Chile
CO,COL,Colombia,South America,0,0,0,2014,12.478733526132832,15.0,0.3636363636363636,12.87172222222222,15.0,0.391304347826087,31.39444444444445,18.36666666666667,48.6,16.900000000000006,30.4,24.1,50.0,12.085744830043444,16.0,0.3181818181818182,29.47742641474011,33.908276770143885,24.57527325788169,33.733333333333334,25.69282229760153,0.41,18.0,0.2916666666666667,Partido-U,Social Party of National Unity
CR,CRI,Costa Rica,Central America,0,0,0,2014,13.082108724238878,13.0,0.4545454545454545,11.14328888888889,17.0,0.3043478260869565,18.32777777777778,4.666666666666671,31.1,4.900000000000006,13.1,6.2,50.0,15.020928559588867,11.0,0.5454545454545454,24.70547460458696,36.58743803591438,20.470072777247395,24.566666666666663,17.19772093851938,0.608,13.0,0.5,PAC,Citizens' Action Party
NA,CUB,Cuba,Caribbean,0,0,1,2014,,,,,,,,89.0,,92.8,60.5,84.3,,,,,,,,,,0.791,7.0,0.75,PCC,Communist Party of Cuba
DO,DOM,Dominican Republic,Caribbean,0,0,1,2014,6.614113900550029,20.0,0.1363636363636363,9.688106481481478,18.0,0.2608695652173913,73.58055555555556,70.63333333333334,70.85,87.7,69.0,73.3,70.0,3.540121319618581,20.0,0.1363636363636363,26.886997364191764,47.35654937644728,11.659968486458034,28.1,20.43147159386175,0.1316666666666666,22.0,0.125,PLD,Dominican Liberation Party
EC,ECU,Ecuador,South America,0,0,0,2014,56.7163927780928,2.0,0.9545454545454546,71.5848263888889,2.0,0.9565217391304348,75.97222222222223,77.93333333333334,69.80000000000001,85.1,65.60000000000001,77.4,80.0,41.84795916729671,3.0,0.9090909090909092,44.41279826722919,58.14349175659111,22.268596730245235,64.63333333333334,32.60577124874709,0.94225,2.0,0.9583333333333334,PAIS,PAIS Alliance
SV,SLV,El Salvador,Central America,0,0,0,2014,24.916691307309748,7.0,0.7272727272727273,32.208675925925924,8.0,0.6956521739130435,43.86111111111112,38.16666666666666,51.900000000000006,36.2,38.1,38.8,60.0,17.624706688693568,9.0,0.6363636363636364,24.00096235409928,48.778206344078775,10.982073329238268,16.666666666666668,19.576903076413387,0.7343333333333333,9.0,0.6666666666666666,FMLN,Farabundo Martí National Liberation Front
GT,GTM,Guatemala,Central America,0,0,0,2014,9.640196769662154,17.0,0.2727272727272727,13.484105555555557,13.0,0.4782608695652174,55.71944444444444,35.166666666666664,75.95,20.39999999999999,80.60000000000001,47.2,75.0,5.796287983768752,19.0,0.1818181818181818,23.95160323871385,48.2086375437429,8.423876021798364,24.433333333333334,14.74056605598082,0.242,20.0,0.2083333333333333,PP,Patriotic Party
GY,GUY,Guyana,South America,0,0,1,2014,,,,14.04746388888889,12.0,0.5217391304347826,62.57222222222222,50.43333333333334,71.8,62.1,68.0,53.1,70.0,,,,,39.37109034002135,,47.3,30.73942265152543,0.2245,21.0,0.1666666666666666,PPP,People's Progressive Party
HT,HTI,Haiti,Haiti,1,0,1,2014,44.80566831571369,4.0,0.8636363636363636,59.89982222222222,4.0,0.8695652173913043,67.94444444444444,61.76666666666667,79.8,21.200000000000003,76.5,78.4,90.0,29.71151440920515,6.0,0.7727272727272727,33.70180854038697,52.52937038111238,9.61553133514987,48.8,23.86233244528563,0.8815999999999999,4.0,0.875,FL,Lavalas Family
HN,HND,Honduras,Central America,0,0,0,2014,2.697754489669638,22.0,0.0454545454545454,3.954997916666667,22.0,0.0869565217391304,70.94166666666668,57.9,78.85,68.9,81.39999999999999,68.60000000000001,70.0,1.4405110626726088,22.0,0.0454545454545454,25.83876345601092,48.15708399148135,7.599999999999994,21.633333333333336,25.964636499229,0.05575,24.0,0.0416666666666666,PNH,National Party of Honduras
JM,JAM,Jamaica,Caribbean,0,0,1,2014,7.662297960263345,18.0,0.2272727272727272,8.170742222222222,19.0,0.217391304347826,28.155555555555555,13.733333333333334,42.6,15.900000000000006,18.2,18.5,60.0,7.153853698304468,18.0,0.2272727272727272,24.651460021724564,30.498963352307356,17.35662375378591,24.23333333333333,26.51691964747165,0.2902,19.0,0.25,PNP,People's National Party
MX,MEX,Mexico,Central America,0,0,0,2014,3.685455746137044,21.0,0.0909090909090909,4.862686111111111,21.0,0.1304347826086956,53.43611111111111,42.46666666666666,68.95,44.8,67.60000000000001,46.8,50.0,2.508225381162978,21.0,0.0909090909090909,27.562916276516244,38.47177520331355,16.301158038147143,37.53333333333333,17.945398531270953,0.091,23.0,0.0833333333333333,PRI,Institutional Revolutionary Party
NI,NIC,Nicaragua,Central America,0,0,0,2014,39.60410941054622,6.0,0.7727272727272727,60.97861944444445,3.0,0.9130434782608696,89.28055555555557,93.93333333333334,81.35,94.7,86.8,93.9,85.0,18.229599376647997,8.0,0.6818181818181818,26.690482249850653,48.84542339720864,13.7125,25.73333333333333,18.470672268860653,0.6829999999999999,11.0,0.5833333333333334,FSLN,Sandinista National Liberation Front
PA,PAN,Panama,Central America,0,0,0,2014,22.26595237613137,10.0,0.5909090909090909,30.867541666666664,9.0,0.6521739130434783,48.763888888888886,38.93333333333333,57.15,28.700000000000003,48.3,49.5,70.0,13.664363085596074,14.0,0.4090909090909091,21.586671541226025,37.97371826499499,10.937636239782025,18.3,19.13533166012709,0.633,12.0,0.5416666666666666,CD,Democratic Change
PY,PRY,Paraguay,South America,0,1,0,2014,24.49208430455437,9.0,0.6363636363636364,34.21032666666667,7.0,0.7391304347826086,62.63333333333333,46.3,79.1,41.5,78.7,60.2,70.0,14.77384194244208,12.0,0.5,27.04841073314185,48.41148035539901,16.027090021752414,19.7,24.055072555415972,0.5462,14.0,0.4583333333333333,PLRA,Authentic Radical Liberal Party
PE,PER,Peru,South America,0,0,0,2014,20.656166082504637,12.0,0.5,26.68163333333333,10.0,0.6086956521739131,33.18611111111111,20.966666666666665,47.95,13.700000000000005,29.9,26.6,60.0,14.630698831675936,13.0,0.4545454545454545,18.19738660656211,34.06042824009044,7.037031537607163,18.9,12.792086648550836,0.804,6.0,0.7916666666666666,PNP,Peruvian Nationalist Party
SR,SUR,Suriname,South America,0,0,1,2014,,,,,,,30.552777777777777,18.96666666666667,44.45,16.200000000000003,21.8,21.9,60.0,,,,36.495666791178735,48.54114683097117,30.83858540968128,32.733333333333334,33.86960159072916,,,,,
TT,TTO,Trinidad y Tobago,Caribbean,0,0,1,2014,12.66019199490411,14.0,0.4090909090909091,11.795885416666668,16.0,0.3478260869565217,27.352777777777774,15.566666666666672,43.35,16.60000000000001,20.7,17.9,50.0,13.524498573141557,15.0,0.3636363636363636,31.36115611163259,37.96509143683691,40.6808583106267,26.1,20.69867469906676,0.43125,17.0,0.3333333333333333,UNC,United National Congress
