YEAR,ISO3,v2paid,v2paenname,v2pashname,VPARTY
1991.0,ECU,4198.0,Alfarista Radical Front,FRA,0.3265
1991.0,ECU,4270.0,Radical Liberal Party,PLRE,0.272
1991.0,ECU,4348.0,Concentration of Popular Forces,CFP,0.769
1991.0,ECU,7487.0,Broad Front of the Left,FADI,0.743
1992.0,ECU,797.0,Democratic Left,ID,0.371
1992.0,ECU,885.0,Ecuadorian Socialist Party,PSE,0.631
1992.0,ECU,950.0,Social Christian Party [Movement],PSC,0.255
1992.0,ECU,1405.0,Christian Democratic Union / Popular Democracy,UDC/DP,0.318
1992.0,ECU,1450.0,Ecuadorian Roldosist Party,PRE,0.909
1992.0,ECU,1521.0,Democratic People's Movement,MPD,0.687
1992.0,ECU,4198.0,Alfarista Radical Front,FRA,0.314
1992.0,ECU,4270.0,Radical Liberal Party,PLRE,0.272
1992.0,ECU,4271.0,Republican Unity Party,PUR,0.2
1992.0,ECU,4348.0,Concentration of Popular Forces,CFP,0.769
1992.0,ECU,4349.0,Ecuadorian Conservative Party,PCE,0.124
1992.0,ECU,7487.0,Broad Front of the Left,FADI,0.743
1993.0,ECU,797.0,Democratic Left,ID,0.371
1993.0,ECU,885.0,Ecuadorian Socialist Party,PSE,0.631
1993.0,ECU,950.0,Social Christian Party [Movement],PSC,0.255
1993.0,ECU,1405.0,Christian Democratic Union / Popular Democracy,UDC/DP,0.29700000000000004
1993.0,ECU,1450.0,Ecuadorian Roldosist Party,PRE,0.909
1993.0,ECU,1521.0,Democratic People's Movement,MPD,0.687
1993.0,ECU,4198.0,Alfarista Radical Front,FRA,0.314
1993.0,ECU,4270.0,Radical Liberal Party,PLRE,0.272
1993.0,ECU,4271.0,Republican Unity Party,PUR,0.2
1993.0,ECU,4348.0,Concentration of Popular Forces,CFP,0.769
1993.0,ECU,4349.0,Ecuadorian Conservative Party,PCE,0.124
1993.0,ECU,7487.0,Broad Front of the Left,FADI,0.743
1994.0,ECU,797.0,Democratic Left,ID,0.371
1994.0,ECU,885.0,Ecuadorian Socialist Party,PSE,0.631
1994.0,ECU,950.0,Social Christian Party [Movement],PSC,0.255
1994.0,ECU,1405.0,Christian Democratic Union / Popular Democracy,UDC/DP,0.276
1994.0,ECU,1450.0,Ecuadorian Roldosist Party,PRE,0.909
1994.0,ECU,1521.0,Democratic People's Movement,MPD,0.687
1994.0,ECU,4198.0,Alfarista Radical Front,FRA,0.314
1994.0,ECU,4270.0,Radical Liberal Party,PLRE,0.272
1994.0,ECU,4271.0,Republican Unity Party,PUR,0.2
1994.0,ECU,4347.0,Ecuadorian Revolutionary Popular Action Party,PAPRE,0.512
1994.0,ECU,4348.0,Concentration of Popular Forces,CFP,0.769
1994.0,ECU,4349.0,Ecuadorian Conservative Party,PCE,0.124
1994.0,ECU,7487.0,Broad Front of the Left,FADI,0.743
1995.0,ECU,797.0,Democratic Left,ID,0.371
1995.0,ECU,885.0,Ecuadorian Socialist Party,PSE,0.623
1995.0,ECU,950.0,Social Christian Party [Movement],PSC,0.2585
1995.0,ECU,1405.0,Christian Democratic Union / Popular Democracy,UDC/DP,0.276
1995.0,ECU,1450.0,Ecuadorian Roldosist Party,PRE,0.909
1995.0,ECU,1521.0,Democratic People's Movement,MPD,0.682
1995.0,ECU,4198.0,Alfarista Radical Front,FRA,0.314
1995.0,ECU,4270.0,Radical Liberal Party,PLRE,0.272
1995.0,ECU,4271.0,Republican Unity Party,PUR,0.2
1995.0,ECU,4347.0,Ecuadorian Revolutionary Popular Action Party,PAPRE,0.512
1995.0,ECU,4348.0,Concentration of Popular Forces,CFP,0.769
1995.0,ECU,4349.0,Ecuadorian Conservative Party,PCE,0.11925
1995.0,ECU,7487.0,Broad Front of the Left,FADI,0.743
1996.0,ECU,797.0,Democratic Left,ID,0.371
1996.0,ECU,827.0,Pachakutik Plurinational Unity Movement ? New Country,MUPP-NP,0.726
1996.0,ECU,885.0,Ecuadorian Socialist Party,PSE,0.615
1996.0,ECU,950.0,Social Christian Party [Movement],PSC,0.262
1996.0,ECU,1405.0,Christian Democratic Union / Popular Democracy,UDC/DP,0.276
1996.0,ECU,1450.0,Ecuadorian Roldosist Party,PRE,0.909
1996.0,ECU,1521.0,Democratic People's Movement,MPD,0.677
1996.0,ECU,4198.0,Alfarista Radical Front,FRA,0.314
1996.0,ECU,4270.0,Radical Liberal Party,PLRE,0.272
1996.0,ECU,4271.0,Republican Unity Party,PUR,0.2
1996.0,ECU,4347.0,Ecuadorian Revolutionary Popular Action Party,PAPRE,0.512
1996.0,ECU,4348.0,Concentration of Popular Forces,CFP,0.769
1996.0,ECU,4349.0,Ecuadorian Conservative Party,PCE,0.11449999999999999
1996.0,ECU,7487.0,Broad Front of the Left,FADI,0.743
1996.0,ECU,93535.0,alliance: PLR/FRA Alliance,PLR/FRA Alli...,0.271
1997.0,ECU,797.0,Democratic Left,ID,0.3665
1997.0,ECU,827.0,Pachakutik Plurinational Unity Movement ? New Country,MUPP-NP,0.727
1997.0,ECU,885.0,Ecuadorian Socialist Party,PSE,0.607
1997.0,ECU,950.0,Social Christian Party [Movement],PSC,0.2595
1997.0,ECU,1405.0,Christian Democratic Union / Popular Democracy,UDC/DP,0.276
1997.0,ECU,1450.0,Ecuadorian Roldosist Party,PRE,0.89
1997.0,ECU,1521.0,Democratic People's Movement,MPD,0.677
1997.0,ECU,4198.0,Alfarista Radical Front,FRA,0.314
1997.0,ECU,4270.0,Radical Liberal Party,PLRE,0.272
1997.0,ECU,4271.0,Republican Unity Party,PUR,0.2
1997.0,ECU,4347.0,Ecuadorian Revolutionary Popular Action Party,PAPRE,0.512
1997.0,ECU,4348.0,Concentration of Popular Forces,CFP,0.769
1997.0,ECU,4349.0,Ecuadorian Conservative Party,PCE,0.10975
1997.0,ECU,6388.0,New People,GN,0.289
1997.0,ECU,7487.0,Broad Front of the Left,FADI,0.743
1997.0,ECU,7725.0,Pachakutic Movement,MP,0.505
1997.0,ECU,7726.0,New Country,NP,0.511
1997.0,ECU,93535.0,alliance: PLR/FRA Alliance,PLR/FRA Alli...,0.271
1997.0,ECU,93536.0,alliance: PL/FRA,PL/FRA,0.257
1998.0,ECU,797.0,Democratic Left,ID,0.362
1998.0,ECU,827.0,Pachakutik Plurinational Unity Movement ? New Country,MUPP-NP,0.728
1998.0,ECU,885.0,Ecuadorian Socialist Party,PSE,0.607
1998.0,ECU,950.0,Social Christian Party [Movement],PSC,0.257
1998.0,ECU,1405.0,Christian Democratic Union / Popular Democracy,UDC/DP,0.276
1998.0,ECU,1450.0,Ecuadorian Roldosist Party,PRE,0.89
1998.0,ECU,1521.0,Democratic People's Movement,MPD,0.677
1998.0,ECU,4198.0,Alfarista Radical Front,FRA,0.314
1998.0,ECU,4270.0,Radical Liberal Party,PLRE,0.272
1998.0,ECU,4271.0,Republican Unity Party,PUR,0.2
1998.0,ECU,4347.0,Ecuadorian Revolutionary Popular Action Party,PAPRE,0.512
1998.0,ECU,4348.0,Concentration of Popular Forces,CFP,0.769
1998.0,ECU,4349.0,Ecuadorian Conservative Party,PCE,0.105
1998.0,ECU,6388.0,New People,GN,0.289
1998.0,ECU,7487.0,Broad Front of the Left,FADI,0.743
1998.0,ECU,7725.0,Pachakutic Movement,MP,0.505
1998.0,ECU,7726.0,New Country,NP,0.511
1998.0,ECU,93535.0,alliance: PLR/FRA Alliance,PLR/FRA Alli...,0.271
1998.0,ECU,93536.0,alliance: PL/FRA,PL/FRA,0.257
1999.0,ECU,797.0,Democratic Left,ID,0.35125
1999.0,ECU,827.0,Pachakutik Plurinational Unity Movement ? New Country,MUPP-NP,0.7244999999999999
1999.0,ECU,885.0,Ecuadorian Socialist Party,PSE,0.607
1999.0,ECU,950.0,Social Christian Party [Movement],PSC,0.257
1999.0,ECU,1405.0,Christian Democratic Union / Popular Democracy,UDC/DP,0.27225
1999.0,ECU,1450.0,Ecuadorian Roldosist Party,PRE,0.885
1999.0,ECU,1521.0,Democratic People's Movement,MPD,0.677
1999.0,ECU,4198.0,Alfarista Radical Front,FRA,0.314
1999.0,ECU,4270.0,Radical Liberal Party,PLRE,0.272
1999.0,ECU,4271.0,Republican Unity Party,PUR,0.2
1999.0,ECU,4347.0,Ecuadorian Revolutionary Popular Action Party,PAPRE,0.512
1999.0,ECU,4348.0,Concentration of Popular Forces,CFP,0.769
1999.0,ECU,4349.0,Ecuadorian Conservative Party,PCE,0.105
1999.0,ECU,6388.0,New People,GN,0.289
1999.0,ECU,7487.0,Broad Front of the Left,FADI,0.743
1999.0,ECU,7725.0,Pachakutic Movement,MP,0.505
1999.0,ECU,7726.0,New Country,NP,0.511
1999.0,ECU,93535.0,alliance: PLR/FRA Alliance,PLR/FRA Alli...,0.271
1999.0,ECU,93536.0,alliance: PL/FRA,PL/FRA,0.257
2000.0,ECU,797.0,Democratic Left,ID,0.3405
2000.0,ECU,827.0,Pachakutik Plurinational Unity Movement ? New Country,MUPP-NP,0.721
2000.0,ECU,885.0,Ecuadorian Socialist Party,PSE,0.607
2000.0,ECU,950.0,Social Christian Party [Movement],PSC,0.257
2000.0,ECU,1405.0,Christian Democratic Union / Popular Democracy,UDC/DP,0.2685
2000.0,ECU,1450.0,Ecuadorian Roldosist Party,PRE,0.88
2000.0,ECU,1521.0,Democratic People's Movement,MPD,0.677
2000.0,ECU,4198.0,Alfarista Radical Front,FRA,0.314
2000.0,ECU,4270.0,Radical Liberal Party,PLRE,0.272
2000.0,ECU,4271.0,Republican Unity Party,PUR,0.2
2000.0,ECU,4347.0,Ecuadorian Revolutionary Popular Action Party,PAPRE,0.512
2000.0,ECU,4348.0,Concentration of Popular Forces,CFP,0.769
2000.0,ECU,4349.0,Ecuadorian Conservative Party,PCE,0.105
2000.0,ECU,6388.0,New People,GN,0.289
2000.0,ECU,7487.0,Broad Front of the Left,FADI,0.743
2000.0,ECU,7725.0,Pachakutic Movement,MP,0.505
2000.0,ECU,7726.0,New Country,NP,0.511
2000.0,ECU,93535.0,alliance: PLR/FRA Alliance,PLR/FRA Alli...,0.271
2000.0,ECU,93536.0,alliance: PL/FRA,PL/FRA,0.257
2001.0,ECU,797.0,Democratic Left,ID,0.32975
2001.0,ECU,827.0,Pachakutik Plurinational Unity Movement ? New Country,MUPP-NP,0.7175
2001.0,ECU,885.0,Ecuadorian Socialist Party,PSE,0.607
2001.0,ECU,950.0,Social Christian Party [Movement],PSC,0.257
2001.0,ECU,1405.0,Christian Democratic Union / Popular Democracy,UDC/DP,0.26475000000000004
2001.0,ECU,1450.0,Ecuadorian Roldosist Party,PRE,0.875
2001.0,ECU,1521.0,Democratic People's Movement,MPD,0.677
2001.0,ECU,4198.0,Alfarista Radical Front,FRA,0.314
2001.0,ECU,4270.0,Radical Liberal Party,PLRE,0.272
2001.0,ECU,4271.0,Republican Unity Party,PUR,0.2
2001.0,ECU,4347.0,Ecuadorian Revolutionary Popular Action Party,PAPRE,0.512
2001.0,ECU,4348.0,Concentration of Popular Forces,CFP,0.769
2001.0,ECU,4349.0,Ecuadorian Conservative Party,PCE,0.105
2001.0,ECU,6388.0,New People,GN,0.289
2001.0,ECU,7487.0,Broad Front of the Left,FADI,0.743
2001.0,ECU,7725.0,Pachakutic Movement,MP,0.505
2001.0,ECU,7726.0,New Country,NP,0.511
2001.0,ECU,93535.0,alliance: PLR/FRA Alliance,PLR/FRA Alli...,0.271
2001.0,ECU,93536.0,alliance: PL/FRA,PL/FRA,0.257
2002.0,ECU,246.0,Patriotic Society Party,PSP,0.739
2002.0,ECU,797.0,Democratic Left,ID,0.319
2002.0,ECU,827.0,Pachakutik Plurinational Unity Movement ? New Country,MUPP-NP,0.714
2002.0,ECU,885.0,Ecuadorian Socialist Party,PSE,0.607
2002.0,ECU,950.0,Social Christian Party [Movement],PSC,0.257
2002.0,ECU,1131.0,Institutional Renewal Party of National Action,PRIAN,0.45
2002.0,ECU,1405.0,Christian Democratic Union / Popular Democracy,UDC/DP,0.261
2002.0,ECU,1450.0,Ecuadorian Roldosist Party,PRE,0.87
2002.0,ECU,1521.0,Democratic People's Movement,MPD,0.677
2002.0,ECU,4198.0,Alfarista Radical Front,FRA,0.314
2002.0,ECU,4270.0,Radical Liberal Party,PLRE,0.272
2002.0,ECU,4271.0,Republican Unity Party,PUR,0.2
2002.0,ECU,4347.0,Ecuadorian Revolutionary Popular Action Party,PAPRE,0.512
2002.0,ECU,4348.0,Concentration of Popular Forces,CFP,0.769
2002.0,ECU,4349.0,Ecuadorian Conservative Party,PCE,0.105
2002.0,ECU,6388.0,New People,GN,0.289
2002.0,ECU,7487.0,Broad Front of the Left,FADI,0.743
2002.0,ECU,7490.0,Solidarity Fatherland Movement,MPS,0.381
2002.0,ECU,7491.0,Liberty Party // Freedom Party,PL,0.313
2002.0,ECU,7725.0,Pachakutic Movement,MP,0.505
2002.0,ECU,7726.0,New Country,NP,0.511
2002.0,ECU,93535.0,alliance: PLR/FRA Alliance,PLR/FRA Alli...,0.271
2002.0,ECU,93536.0,alliance: PL/FRA,PL/FRA,0.257
2003.0,ECU,246.0,Patriotic Society Party,PSP,0.7355
2003.0,ECU,797.0,Democratic Left,ID,0.319
2003.0,ECU,827.0,Pachakutik Plurinational Unity Movement ? New Country,MUPP-NP,0.714
2003.0,ECU,885.0,Ecuadorian Socialist Party,PSE,0.607
2003.0,ECU,950.0,Social Christian Party [Movement],PSC,0.257
2003.0,ECU,1131.0,Institutional Renewal Party of National Action,PRIAN,0.45
2003.0,ECU,1405.0,Christian Democratic Union / Popular Democracy,UDC/DP,0.25725
2003.0,ECU,1450.0,Ecuadorian Roldosist Party,PRE,0.87
2003.0,ECU,1521.0,Democratic People's Movement,MPD,0.677
2003.0,ECU,4198.0,Alfarista Radical Front,FRA,0.314
2003.0,ECU,4270.0,Radical Liberal Party,PLRE,0.272
2003.0,ECU,4271.0,Republican Unity Party,PUR,0.2
2003.0,ECU,4347.0,Ecuadorian Revolutionary Popular Action Party,PAPRE,0.512
2003.0,ECU,4348.0,Concentration of Popular Forces,CFP,0.769
2003.0,ECU,4349.0,Ecuadorian Conservative Party,PCE,0.105
2003.0,ECU,6388.0,New People,GN,0.289
2003.0,ECU,7487.0,Broad Front of the Left,FADI,0.743
2003.0,ECU,7490.0,Solidarity Fatherland Movement,MPS,0.381
2003.0,ECU,7491.0,Liberty Party // Freedom Party,PL,0.313
2003.0,ECU,7725.0,Pachakutic Movement,MP,0.505
2003.0,ECU,7726.0,New Country,NP,0.511
2003.0,ECU,93535.0,alliance: PLR/FRA Alliance,PLR/FRA Alli...,0.271
2003.0,ECU,93536.0,alliance: PL/FRA,PL/FRA,0.257
2004.0,ECU,246.0,Patriotic Society Party,PSP,0.732
2004.0,ECU,797.0,Democratic Left,ID,0.319
2004.0,ECU,827.0,Pachakutik Plurinational Unity Movement ? New Country,MUPP-NP,0.714
2004.0,ECU,885.0,Ecuadorian Socialist Party,PSE,0.607
2004.0,ECU,950.0,Social Christian Party [Movement],PSC,0.257
2004.0,ECU,1131.0,Institutional Renewal Party of National Action,PRIAN,0.45
2004.0,ECU,1405.0,Christian Democratic Union / Popular Democracy,UDC/DP,0.2535
2004.0,ECU,1450.0,Ecuadorian Roldosist Party,PRE,0.87
2004.0,ECU,1521.0,Democratic People's Movement,MPD,0.677
2004.0,ECU,4198.0,Alfarista Radical Front,FRA,0.314
2004.0,ECU,4270.0,Radical Liberal Party,PLRE,0.272
2004.0,ECU,4271.0,Republican Unity Party,PUR,0.2
2004.0,ECU,4347.0,Ecuadorian Revolutionary Popular Action Party,PAPRE,0.512
2004.0,ECU,4348.0,Concentration of Popular Forces,CFP,0.769
2004.0,ECU,4349.0,Ecuadorian Conservative Party,PCE,0.105
2004.0,ECU,6388.0,New People,GN,0.289
2004.0,ECU,7487.0,Broad Front of the Left,FADI,0.743
2004.0,ECU,7490.0,Solidarity Fatherland Movement,MPS,0.381
2004.0,ECU,7491.0,Liberty Party // Freedom Party,PL,0.313
2004.0,ECU,7725.0,Pachakutic Movement,MP,0.505
2004.0,ECU,7726.0,New Country,NP,0.511
2004.0,ECU,93535.0,alliance: PLR/FRA Alliance,PLR/FRA Alli...,0.271
2004.0,ECU,93536.0,alliance: PL/FRA,PL/FRA,0.257
2005.0,ECU,246.0,Patriotic Society Party,PSP,0.7284999999999999
2005.0,ECU,797.0,Democratic Left,ID,0.319
2005.0,ECU,827.0,Pachakutik Plurinational Unity Movement ? New Country,MUPP-NP,0.714
2005.0,ECU,885.0,Ecuadorian Socialist Party,PSE,0.607
2005.0,ECU,950.0,Social Christian Party [Movement],PSC,0.257
2005.0,ECU,1131.0,Institutional Renewal Party of National Action,PRIAN,0.45
2005.0,ECU,1405.0,Christian Democratic Union / Popular Democracy,UDC/DP,0.24975
2005.0,ECU,1450.0,Ecuadorian Roldosist Party,PRE,0.87
2005.0,ECU,1521.0,Democratic People's Movement,MPD,0.677
2005.0,ECU,4198.0,Alfarista Radical Front,FRA,0.314
2005.0,ECU,4270.0,Radical Liberal Party,PLRE,0.272
2005.0,ECU,4271.0,Republican Unity Party,PUR,0.2
2005.0,ECU,4347.0,Ecuadorian Revolutionary Popular Action Party,PAPRE,0.512
2005.0,ECU,4348.0,Concentration of Popular Forces,CFP,0.769
2005.0,ECU,4349.0,Ecuadorian Conservative Party,PCE,0.105
2005.0,ECU,6388.0,New People,GN,0.289
2005.0,ECU,7487.0,Broad Front of the Left,FADI,0.743
2005.0,ECU,7490.0,Solidarity Fatherland Movement,MPS,0.381
2005.0,ECU,7491.0,Liberty Party // Freedom Party,PL,0.313
2005.0,ECU,7725.0,Pachakutic Movement,MP,0.505
2005.0,ECU,7726.0,New Country,NP,0.511
2005.0,ECU,93535.0,alliance: PLR/FRA Alliance,PLR/FRA Alli...,0.271
2005.0,ECU,93536.0,alliance: PL/FRA,PL/FRA,0.257
2006.0,ECU,246.0,Patriotic Society Party,PSP,0.725
2006.0,ECU,797.0,Democratic Left,ID,0.319
2006.0,ECU,827.0,Pachakutik Plurinational Unity Movement ? New Country,MUPP-NP,0.714
2006.0,ECU,885.0,Ecuadorian Socialist Party,PSE,0.607
2006.0,ECU,950.0,Social Christian Party [Movement],PSC,0.257
2006.0,ECU,1131.0,Institutional Renewal Party of National Action,PRIAN,0.45
2006.0,ECU,1405.0,Christian Democratic Union / Popular Democracy,UDC/DP,0.246
2006.0,ECU,1450.0,Ecuadorian Roldosist Party,PRE,0.87
2006.0,ECU,1521.0,Democratic People's Movement,MPD,0.677
2006.0,ECU,4198.0,Alfarista Radical Front,FRA,0.314
2006.0,ECU,4270.0,Radical Liberal Party,PLRE,0.272
2006.0,ECU,4271.0,Republican Unity Party,PUR,0.2
2006.0,ECU,4347.0,Ecuadorian Revolutionary Popular Action Party,PAPRE,0.512
2006.0,ECU,4348.0,Concentration of Popular Forces,CFP,0.769
2006.0,ECU,4349.0,Ecuadorian Conservative Party,PCE,0.105
2006.0,ECU,6388.0,New People,GN,0.289
2006.0,ECU,7487.0,Broad Front of the Left,FADI,0.743
2006.0,ECU,7490.0,Solidarity Fatherland Movement,MPS,0.381
2006.0,ECU,7491.0,Liberty Party // Freedom Party,PL,0.313
2006.0,ECU,7725.0,Pachakutic Movement,MP,0.505
2006.0,ECU,7726.0,New Country,NP,0.511
2006.0,ECU,93535.0,alliance: PLR/FRA Alliance,PLR/FRA Alli...,0.271
2006.0,ECU,93536.0,alliance: PL/FRA,PL/FRA,0.257
2007.0,ECU,246.0,Patriotic Society Party,PSP,0.672
2007.0,ECU,797.0,Democratic Left,ID,0.319
2007.0,ECU,827.0,Pachakutik Plurinational Unity Movement ? New Country,MUPP-NP,0.714
2007.0,ECU,885.0,Ecuadorian Socialist Party,PSE,0.607
2007.0,ECU,950.0,Social Christian Party [Movement],PSC,0.25333333333333335
2007.0,ECU,1131.0,Institutional Renewal Party of National Action,PRIAN,0.45
2007.0,ECU,1405.0,Christian Democratic Union / Popular Democracy,UDC/DP,0.246
2007.0,ECU,1450.0,Ecuadorian Roldosist Party,PRE,0.8693333333333333
2007.0,ECU,1521.0,Democratic People's Movement,MPD,0.671
2007.0,ECU,4044.0,PAIS Alliance,PAIS,0.977
2007.0,ECU,4198.0,Alfarista Radical Front,FRA,0.314
2007.0,ECU,4270.0,Radical Liberal Party,PLRE,0.272
2007.0,ECU,4271.0,Republican Unity Party,PUR,0.2
2007.0,ECU,4347.0,Ecuadorian Revolutionary Popular Action Party,PAPRE,0.512
2007.0,ECU,4348.0,Concentration of Popular Forces,CFP,0.769
2007.0,ECU,4349.0,Ecuadorian Conservative Party,PCE,0.105
2007.0,ECU,6388.0,New People,GN,0.289
2007.0,ECU,7487.0,Broad Front of the Left,FADI,0.743
2007.0,ECU,7490.0,Solidarity Fatherland Movement,MPS,0.381
2007.0,ECU,7491.0,Liberty Party // Freedom Party,PL,0.313
2007.0,ECU,7725.0,Pachakutic Movement,MP,0.505
2007.0,ECU,7726.0,New Country,NP,0.511
2007.0,ECU,93535.0,alliance: PLR/FRA Alliance,PLR/FRA Alli...,0.271
2007.0,ECU,93536.0,alliance: PL/FRA,PL/FRA,0.257
2008.0,ECU,246.0,Patriotic Society Party,PSP,0.664
2008.0,ECU,797.0,Democratic Left,ID,0.319
2008.0,ECU,827.0,Pachakutik Plurinational Unity Movement ? New Country,MUPP-NP,0.714
2008.0,ECU,885.0,Ecuadorian Socialist Party,PSE,0.607
2008.0,ECU,950.0,Social Christian Party [Movement],PSC,0.24966666666666668
2008.0,ECU,1131.0,Institutional Renewal Party of National Action,PRIAN,0.45
2008.0,ECU,1405.0,Christian Democratic Union / Popular Democracy,UDC/DP,0.246
2008.0,ECU,1450.0,Ecuadorian Roldosist Party,PRE,0.8686666666666667
2008.0,ECU,1521.0,Democratic People's Movement,MPD,0.665
2008.0,ECU,4044.0,PAIS Alliance,PAIS,0.9724999999999999
2008.0,ECU,4198.0,Alfarista Radical Front,FRA,0.314
2008.0,ECU,4270.0,Radical Liberal Party,PLRE,0.272
2008.0,ECU,4271.0,Republican Unity Party,PUR,0.2
2008.0,ECU,4347.0,Ecuadorian Revolutionary Popular Action Party,PAPRE,0.512
2008.0,ECU,4348.0,Concentration of Popular Forces,CFP,0.769
2008.0,ECU,4349.0,Ecuadorian Conservative Party,PCE,0.105
2008.0,ECU,6388.0,New People,GN,0.289
2008.0,ECU,7487.0,Broad Front of the Left,FADI,0.743
2008.0,ECU,7490.0,Solidarity Fatherland Movement,MPS,0.381
2008.0,ECU,7491.0,Liberty Party // Freedom Party,PL,0.313
2008.0,ECU,7725.0,Pachakutic Movement,MP,0.505
2008.0,ECU,7726.0,New Country,NP,0.511
2008.0,ECU,93535.0,alliance: PLR/FRA Alliance,PLR/FRA Alli...,0.271
2008.0,ECU,93536.0,alliance: PL/FRA,PL/FRA,0.257
2009.0,ECU,246.0,Patriotic Society Party,PSP,0.656
2009.0,ECU,797.0,Democratic Left,ID,0.319
2009.0,ECU,827.0,Pachakutik Plurinational Unity Movement ? New Country,MUPP-NP,0.714
2009.0,ECU,885.0,Ecuadorian Socialist Party,PSE,0.607
2009.0,ECU,950.0,Social Christian Party [Movement],PSC,0.246
2009.0,ECU,1131.0,Institutional Renewal Party of National Action,PRIAN,0.45
2009.0,ECU,1405.0,Christian Democratic Union / Popular Democracy,UDC/DP,0.246
2009.0,ECU,1450.0,Ecuadorian Roldosist Party,PRE,0.868
2009.0,ECU,1521.0,Democratic People's Movement,MPD,0.659
2009.0,ECU,4044.0,PAIS Alliance,PAIS,0.968
2009.0,ECU,4198.0,Alfarista Radical Front,FRA,0.314
2009.0,ECU,4270.0,Radical Liberal Party,PLRE,0.272
2009.0,ECU,4271.0,Republican Unity Party,PUR,0.2
2009.0,ECU,4347.0,Ecuadorian Revolutionary Popular Action Party,PAPRE,0.512
2009.0,ECU,4348.0,Concentration of Popular Forces,CFP,0.769
2009.0,ECU,4349.0,Ecuadorian Conservative Party,PCE,0.105
2009.0,ECU,6388.0,New People,GN,0.289
2009.0,ECU,7487.0,Broad Front of the Left,FADI,0.743
2009.0,ECU,7490.0,Solidarity Fatherland Movement,MPS,0.381
2009.0,ECU,7491.0,Liberty Party // Freedom Party,PL,0.313
2009.0,ECU,7725.0,Pachakutic Movement,MP,0.505
2009.0,ECU,7726.0,New Country,NP,0.511
2009.0,ECU,93535.0,alliance: PLR/FRA Alliance,PLR/FRA Alli...,0.271
2009.0,ECU,93536.0,alliance: PL/FRA,PL/FRA,0.257
2010.0,ECU,246.0,Patriotic Society Party,PSP,0.656
2010.0,ECU,797.0,Democratic Left,ID,0.319
2010.0,ECU,827.0,Pachakutik Plurinational Unity Movement ? New Country,MUPP-NP,0.714
2010.0,ECU,885.0,Ecuadorian Socialist Party,PSE,0.607
2010.0,ECU,950.0,Social Christian Party [Movement],PSC,0.246
2010.0,ECU,1131.0,Institutional Renewal Party of National Action,PRIAN,0.45
2010.0,ECU,1405.0,Christian Democratic Union / Popular Democracy,UDC/DP,0.246
2010.0,ECU,1450.0,Ecuadorian Roldosist Party,PRE,0.868
2010.0,ECU,1521.0,Democratic People's Movement,MPD,0.659
2010.0,ECU,4044.0,PAIS Alliance,PAIS,0.9662499999999999
2010.0,ECU,4198.0,Alfarista Radical Front,FRA,0.314
2010.0,ECU,4270.0,Radical Liberal Party,PLRE,0.272
2010.0,ECU,4271.0,Republican Unity Party,PUR,0.2
2010.0,ECU,4347.0,Ecuadorian Revolutionary Popular Action Party,PAPRE,0.512
